,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake,futur_speed
131,scene-0045,1532402013197655,1532402013631619,30a2fb064b024c91a01e5e6d406b99e5,b8607561f1b74c36b763659660ed6504,"[256.016, 917.332, 0.0]","[272.455, 911.279, 1.057]",17.55,-3.4,7.27,0,3,0,0,6.09
137,scene-0045,1532402013697582,1532402014131414,30a2fb064b024c91a01e5e6d406b99e5,ad76bb9e87704bd59d4ad41ac95ab0f3,"[257.129, 917.211, 0.0]","[271.384, 911.334, 1.057]",15.455,-5.0,6.09,0,0,0,0,6.1
144,scene-0045,1532402014197458,1532402014630681,30a2fb064b024c91a01e5e6d406b99e5,40c8023348f1470ebd90a89807173789,"[258.008, 917.116, 0.0]","[270.33, 911.389, 1.057]",13.629,-0.8,6.1,0,0,0,0,5.98
147,scene-0045,1532402014797365,1532402015131131,30a2fb064b024c91a01e5e6d406b99e5,152f7a7c1e2c4ebf855b4f71225f7091,"[258.997, 917.005, 0.0]","[269.174, 911.48, 1.157]",11.637,0.2,5.98,0,0,0,5,5.84
153,scene-0045,1532402015297801,1532402015631598,30a2fb064b024c91a01e5e6d406b99e5,3a5d189ba1724438b382197fdca5d6f4,"[259.788, 916.92, 0.0]","[268.433, 911.543, 1.157]",10.247,0.2,5.84,0,5,0,7,4.48
162,scene-0045,1532402015798244,1532402016131058,30a2fb064b024c91a01e5e6d406b99e5,79c4e25d39044025851cfd1ee07a69d8,"[260.572, 916.831, 0.0]","[267.9, 911.589, 1.207]",9.091,1.0,4.48,0,7,0,3,3.64
168,scene-0045,1532402016298117,1532402016631337,30a2fb064b024c91a01e5e6d406b99e5,748074952c124bbc9bc995bc0fd36e72,"[261.211, 916.759, 0.0]","[267.652, 911.618, 1.157]",8.322,1.1,3.64,0,3,0,9,2.68
174,scene-0045,1532402016797984,1532402017131459,30a2fb064b024c91a01e5e6d406b99e5,a7e98473ea9144c290375929e3be6389,"[261.711, 916.703, 0.0]","[267.323, 911.653, 1.157]",7.638,1.1,2.68,0,9,0,0,1.79
175,scene-0045,1532402017298409,1532402017630854,30a2fb064b024c91a01e5e6d406b99e5,4d44ed3519a242cc8e72ad4f9897317d,"[262.073, 916.665, 0.0]","[267.165, 911.675, 1.157]",7.223,1.1,1.79,0,0,192,0,2.33
185,scene-0045,1532402017798291,1532402018131539,30a2fb064b024c91a01e5e6d406b99e5,e43e347ad7d24d8f9450439cc33982f8,"[262.298, 916.64, 0.0]","[267.022, 911.694, 1.157]",6.936,1.5,2.33,192,0,216,0,5.02
190,scene-0045,1532402018298157,1532402018631506,b0450ad3bf8446b2aa94266f763c5507,befe4f4090ac4204aede03972591c6d4,"[262.562, 916.611, 0.0]","[275.71, 911.525, 1.448]",14.172,15.0,5.02,216,0,192,0,7.97
196,scene-0045,1532402018797485,1532402019130985,b0450ad3bf8446b2aa94266f763c5507,76f1d8c733a54cd9983c99087edf9219,"[263.121, 916.548, 0.0]","[275.01, 911.459, 1.448]",13.013,21.6,7.97,192,0,234,0,10.32
200,scene-0045,1532402019297359,1532402019630835,b0450ad3bf8446b2aa94266f763c5507,787dc7347bb545f2a0992cdac9799a9c,"[264.247, 916.436, 0.0]","[274.329, 911.597, 1.498]",11.283,19.0,10.32,234,0,117,0,12.22
205,scene-0045,1532402019797789,1532402020130545,b0450ad3bf8446b2aa94266f763c5507,6e699c539e9d4b8bb71ed55aefaa9e46,"[265.752, 916.304, 0.0]","[273.638, 911.572, 1.448]",9.31,13.5,12.22,117,0,0,0,13.05
9,scene-0046,1532402042547684,1532402043131367,baf8f7e35a4c460db827431083021927,e89d0005f6f84eb7b5a54631a27fd1a8,"[347.887, 1050.569, 0.0]","[363.748, 1094.748, 1.007]",46.951,6.8,29.86,123,0,0,0,30.36
14,scene-0046,1532402043047002,1532402043630466,baf8f7e35a4c460db827431083021927,8ab4c08f616f4a10a9b2ad35c38de758,"[349.597, 1054.342, 0.0]","[363.705, 1094.793, 1.012]",42.853,4.2,30.36,0,0,0,0,30.0
18,scene-0046,1532402043546880,1532402044130821,baf8f7e35a4c460db827431083021927,68a73571276d4acba96f2898c8f1aada,"[351.308, 1058.233, 0.0]","[363.663, 1094.838, 1.017]",38.647,-0.5,30.0,0,0,0,0,29.34
20,scene-0046,1532402044046752,1532402044631233,baf8f7e35a4c460db827431083021927,8978e41313234aa88f2df5035826c87e,"[353.011, 1062.161, 0.0]","[363.71, 1094.839, 1.004]",34.399,-0.4,29.34,0,0,0,1,28.08
28,scene-0046,1532402044447116,1532402045130852,baf8f7e35a4c460db827431083021927,4870ba19773e41dba9cd47356799b2af,"[354.354, 1065.285, 0.0]","[363.758, 1094.84, 0.991]",31.031,-0.4,28.08,0,1,0,0,26.26
33,scene-0046,1532402044897202,1532402045630912,baf8f7e35a4c460db827431083021927,be9ee579b8d24a97acf5121c9d56708e,"[355.832, 1068.705, 0.0]","[363.766, 1094.842, 1.004]",27.333,-0.3,26.26,0,0,0,0,24.06
36,scene-0046,1532402045397645,1532402046130816,baf8f7e35a4c460db827431083021927,e403a7b9b36a411ab29c59da17f89311,"[357.409, 1072.339, 0.0]","[363.774, 1094.845, 1.016]",23.41,0.3,24.06,0,0,0,0,19.49
44,scene-0046,1532402045898074,1532402047132019,baf8f7e35a4c460db827431083021927,66b6eab61d834f5b94d5d145e3cd355a,"[358.856, 1075.688, 0.0]","[363.782, 1094.847, 1.021]",19.808,-2.0,19.49,0,0,0,0,17.08
54,scene-0046,1532402046448260,1532402047632416,baf8f7e35a4c460db827431083021927,13c627588fb9462ba546b5a96b55c6ec,"[360.319, 1079.079, 0.0]","[363.79, 1094.85, 1.025]",16.181,-3.1,17.08,0,0,0,0,14.93
60,scene-0046,1532402046948134,1532402048132423,baf8f7e35a4c460db827431083021927,62233e22064d4b57a2b788a0cfe661e5,"[361.479, 1081.801, 0.0]","[363.798, 1094.852, 1.029]",13.295,-2.8,14.93,0,0,0,1,12.55
64,scene-0046,1532402047448010,1532402048631049,baf8f7e35a4c460db827431083021927,8274edab666843ba9f0d793683fb6f37,"[362.523, 1084.238, 0.0]","[363.805, 1094.854, 1.018]",10.741,-0.3,12.55,0,1,0,8,9.81
68,scene-0046,1532402047898125,1532402049130514,baf8f7e35a4c460db827431083021927,175be952f0b14b9b8e52e707b97c9ba7,"[363.34, 1086.131, 0.0]","[363.79, 1094.825, 1.001]",8.763,4.1,9.81,0,8,0,14,6.67
69,scene-0046,1532402048447823,1532402049630532,baf8f7e35a4c460db827431083021927,537a0189df4348b2b4f2d0b628643304,"[364.206, 1088.143, 0.0]","[363.774, 1094.795, 0.983]",6.738,3.0,6.67,0,14,0,9,3.79
74,scene-0046,1532402048947647,1532402050131418,baf8f7e35a4c460db827431083021927,276ecaf1275749d7a164a5c5e4b9dfdc,"[364.888, 1089.706, 0.0]","[363.84, 1094.894, 0.979]",5.383,3.0,3.79,0,9,0,4,2.38
75,scene-0046,1532402049547614,1532402049630532,7d50b068cd03418aba34cbd761994eb9,07fb0b607b9c418c95930b4c18de0a80,"[365.463, 1091.028, 0.0]","[386.589, 1133.285, 1.088]",47.256,3.0,6.67,0,14,0,9,3.79
80,scene-0046,1532402050047516,1532402050131418,7d50b068cd03418aba34cbd761994eb9,9eddd6b605894a63841b1e5322cea1fb,"[365.775, 1091.741, 0.0]","[386.181, 1132.097, 1.088]",45.235,3.0,3.79,0,9,0,4,2.38
83,scene-0046,1532402050648004,1532402051132627,7d50b068cd03418aba34cbd761994eb9,fe13f9351c9b4ae7b104077077dc632e,"[365.937, 1092.072, 0.0]","[385.712, 1130.931, 1.088]",43.615,3.0,1.42,0,4,0,4,0.0
85,scene-0046,1532402051197634,1532402051632467,7d50b068cd03418aba34cbd761994eb9,afa796ea1966437792f29bc6a4f0197c,"[366.05, 1092.31, 0.0]","[384.762, 1129.277, 1.088]",41.447,3.0,0.0,0,4,0,9,0.0
28,scene-0047,1532402139647486,1532402140130895,7fa7bfcdecfe4b40b9994a109337f306,c782aade945f41b4a33a6b8550fc055d,"[425.437, 1241.482, 0.0]","[440.605, 1287.756, 1.792]",48.73,-1.7,42.39,107,0,101,0,42.49
30,scene-0047,1532402140147360,1532402140630954,7fa7bfcdecfe4b40b9994a109337f306,67e95e2b8f23407db83a6d40daac3174,"[427.788, 1246.988, 0.0]","[441.777, 1288.397, 1.692]",43.741,-1.3,42.49,101,0,92,0,42.37
34,scene-0047,1532402140547151,1532402141130507,7fa7bfcdecfe4b40b9994a109337f306,5c0fecdd9c9945b78e22c87ee1910adf,"[429.685, 1251.388, 0.0]","[442.767, 1289.294, 1.592]",40.131,-1.2,42.37,92,0,96,0,42.32
36,scene-0047,1532402141046499,1532402141630862,7fa7bfcdecfe4b40b9994a109337f306,071e3ab620a24dfd9c59d9a97a8ac0a6,"[432.045, 1256.859, 0.0]","[443.865, 1290.782, 1.502]",35.955,-3.0,42.32,96,0,92,0,42.13
40,scene-0047,1532402141446273,1532402142130446,7fa7bfcdecfe4b40b9994a109337f306,a6aa23bbd6684731ab57c3b5ebbb130d,"[433.962, 1261.282, 0.0]","[444.822, 1292.209, 1.361]",32.806,-3.2,42.13,92,0,96,0,42.1
41,scene-0047,1532402141946716,1532402142630386,7fa7bfcdecfe4b40b9994a109337f306,e44f8d3539aa4d6eab69efa898241979,"[436.349, 1266.687, 0.0]","[446.093, 1294.202, 1.246]",29.216,-4.0,42.1,96,0,102,0,42.01
45,scene-0047,1532402142446763,1532402143130879,7fa7bfcdecfe4b40b9994a109337f306,cd786c93af8b4a29af60216deb692a22,"[438.8, 1272.146, 0.0]","[447.402, 1296.575, 1.231]",25.928,-4.0,42.01,102,0,0,0,41.98
48,scene-0047,1532402142946999,1532402143630878,7fa7bfcdecfe4b40b9994a109337f306,4381534c097740939d3061c81a4b49e4,"[441.281, 1277.54, 0.0]","[448.71, 1299.066, 1.131]",22.8,-3.8,41.98,0,0,0,0,41.3
52,scene-0047,1532402143448005,1532402144130397,7fa7bfcdecfe4b40b9994a109337f306,d8b3ea7bed5541089d721e912cd1d0d5,"[443.815, 1282.905, 0.0]","[450.234, 1301.95, 1.056]",20.125,-4.0,41.3,0,0,0,0,40.01
54,scene-0047,1532402143948411,1532402144630786,7fa7bfcdecfe4b40b9994a109337f306,d095fc52acb143a998d24acfb4a8ffbf,"[446.389, 1288.21, 0.0]","[451.866, 1305.039, 1.031]",17.728,-4.4,40.01,0,0,0,0,38.29
58,scene-0047,1532402144448853,1532402145130502,7fa7bfcdecfe4b40b9994a109337f306,2f626538f2174b5c8ec021b26810cc0e,"[448.906, 1293.367, 0.0]","[453.502, 1308.271, 1.041]",15.631,-4.0,38.29,0,0,0,0,36.29
60,scene-0047,1532402144898393,1532402145629991,7fa7bfcdecfe4b40b9994a109337f306,62e6f33362734e02b4c32473f00258d5,"[451.147, 1297.91, 0.0]","[455.048, 1311.297, 1.001]",13.98,-4.8,36.29,0,0,0,0,34.06
63,scene-0047,1532402145448617,1532402146130375,7fa7bfcdecfe4b40b9994a109337f306,9f55a4e6245941e5b238c12a952a013c,"[453.791, 1303.212, 0.0]","[456.913, 1315.005, 0.961]",12.237,-5.4,34.06,0,0,0,0,32.01
66,scene-0047,1532402145948478,1532402146631008,7fa7bfcdecfe4b40b9994a109337f306,5494b379f3d941e9bca3b09b033115c4,"[456.056, 1307.639, 0.0]","[458.538, 1318.153, 0.921]",10.842,-6.4,32.01,0,0,0,0,29.98
72,scene-0047,1532402146448348,1532402147130181,7fa7bfcdecfe4b40b9994a109337f306,549b8c37710942d0af34acc1d8a003b7,"[458.26, 1311.867, 0.0]","[460.164, 1321.301, 0.881]",9.665,-2.7,29.98,0,0,0,0,27.58
74,scene-0047,1532402146948785,1532402147630536,7fa7bfcdecfe4b40b9994a109337f306,41a0c3acef034d7d8dd105cf40d756c5,"[460.374, 1315.785, 0.0]","[461.683, 1324.268, 0.856]",8.626,-4.2,27.58,0,0,0,0,25.56
77,scene-0047,1532402147449202,1532402148130519,7fa7bfcdecfe4b40b9994a109337f306,a6a83d9563334044b39f9fa22fca1e4b,"[462.329, 1319.368, 0.0]","[463.068, 1326.976, 0.831]",7.689,-4.0,25.56,0,0,0,0,23.42
82,scene-0047,1532402147948538,1532402148630248,7fa7bfcdecfe4b40b9994a109337f306,419ab51b399943d89790cb87ee20edb6,"[464.204, 1322.749, 0.0]","[464.346, 1329.474, 0.806]",6.775,-3.6,23.42,0,0,202,0,22.46
85,scene-0047,1532402148448402,1532402149130866,7fa7bfcdecfe4b40b9994a109337f306,d8aa243121014e60b54dd806d97569dc,"[465.898, 1325.773, 0.0]","[465.393, 1331.524, 0.781]",5.826,-3.7,22.46,202,0,299,0,23.28
1,scene-0048,1532402156048289,1532402156130585,263d333b531d41c8b8949d230864fd5b,bc0a427fc33b49bebfeeb24482445278,"[499.066, 1386.669, 0.0]","[516.083, 1429.429, 2.123]",46.071,9.8,39.01,0,0,0,2,37.43
4,scene-0048,1532402156647697,1532402157130117,263d333b531d41c8b8949d230864fd5b,679843d383434a0991df441f562b2c9d,"[501.344, 1392.752, 0.0]","[516.083, 1429.429, 2.123]",39.585,8.4,35.6,0,0,0,0,33.68
7,scene-0048,1532402157148124,1532402157630668,263d333b531d41c8b8949d230864fd5b,63acb74fd2284bcbbcb10785d86cb4ba,"[503.053, 1397.623, 0.0]","[516.083, 1429.429, 2.123]",34.437,6.4,33.68,0,0,0,0,31.7
9,scene-0048,1532402157648034,1532402158130227,263d333b531d41c8b8949d230864fd5b,c9f47e5360ae42659882a12b6331464b,"[504.577, 1402.243, 0.0]","[516.083, 1429.429, 2.123]",29.597,7.2,31.7,0,0,0,0,30.04
15,scene-0048,1532402158148437,1532402158630459,cd4b3f92ba294dff813829f72975f7ca,72c81bfe19a7423babb17774fb38bf19,"[505.955, 1406.626, 0.0]","[506.807, 1423.654, 0.764]",17.067,9.4,30.04,0,0,40,0,28.89
19,scene-0048,1532402158648330,1532402159130360,cd4b3f92ba294dff813829f72975f7ca,5f13f8be310e4eb8908b5d82278e465b,"[507.195, 1410.788, 0.0]","[506.807, 1423.654, 0.764]",12.895,8.4,28.89,40,0,175,0,28.71
21,scene-0048,1532402159147646,1532402159630406,cd4b3f92ba294dff813829f72975f7ca,89f1d90926c14e2f915eaa657d424d35,"[508.306, 1414.754, 0.0]","[506.807, 1423.654, 0.764]",9.058,4.2,28.71,175,0,192,0,29.37
24,scene-0048,1532402159647518,1532402160130511,263d333b531d41c8b8949d230864fd5b,4f0b697a7ee4466592bd3626989dd2fe,"[509.335, 1418.596, 0.0]","[516.083, 1429.429, 2.123]",12.938,6.0,29.37,192,0,0,0,29.84
28,scene-0048,1532402160197148,1532402160630189,263d333b531d41c8b8949d230864fd5b,8cfb31d3ce304cd1aabae407a461314b,"[510.466, 1422.985, 0.0]","[516.083, 1429.429, 2.123]",8.808,5.3,29.84,0,0,0,0,29.14
30,scene-0048,1532402160697045,1532402161130148,710013a656504729afef0b37e0255ff6,637e9dcaecb64ba78264f0cac5c731d6,"[511.455, 1426.975, 0.0]","[519.262, 1446.321, 1.832]",20.942,8.4,29.14,0,0,0,0,28.28
33,scene-0048,1532402161196341,1532402161630336,710013a656504729afef0b37e0255ff6,a226ed73e154472ba21fc8413ec1d620,"[512.413, 1430.973, 0.0]","[519.262, 1446.321, 1.811]",16.904,9.2,28.28,0,0,0,0,26.89
35,scene-0048,1532402161696794,1532402162130405,710013a656504729afef0b37e0255ff6,87fe186eb08244dda84eb099536015c4,"[513.281, 1434.862, 0.0]","[519.262, 1446.321, 1.789]",13.049,6.8,26.89,0,0,0,0,25.41
38,scene-0048,1532402162197210,1532402162630373,710013a656504729afef0b37e0255ff6,3514a1ce7f344e3482b6a65d2e2c8dc1,"[514.073, 1438.654, 0.0]","[519.262, 1446.321, 1.768]",9.425,0.7,25.41,0,0,0,0,23.82
58,scene-0048,1532402171547236,1532402171630753,91af03286cbf4951a375f02e264b6856,20db3676b963498589cd64351af127c1,"[568.494, 1474.672, 0.0]","[589.461, 1480.299, 0.304]",21.711,-6.9,40.23,189,0,182,0,41.55
62,scene-0048,1532402172047628,1532402172130332,91af03286cbf4951a375f02e264b6856,e92389f673874921891e870f53cfb94a,"[574.218, 1475.071, 0.0]","[589.461, 1480.299, 0.392]",16.119,-6.9,41.55,182,0,148,0,42.66
65,scene-0048,1532402172548069,1532402172630749,91af03286cbf4951a375f02e264b6856,710e3cde1da548ecb1bd106a3882213c,"[580.192, 1475.357, 0.0]","[589.461, 1480.299, 0.479]",10.515,-6.3,42.66,148,0,122,0,43.66
89,scene-0049,1532402187797047,1532402188130746,a049fbdbe60245e08280b71c3f4c1694,29a79cbe57ed479bad47111a5ef8e06a,"[760.587, 1457.07, 0.0]","[780.894, 1459.305, 0.397]",20.433,95.7,23.49,0,0,0,0,21.34
94,scene-0049,1532402188296924,1532402188630597,a049fbdbe60245e08280b71c3f4c1694,00cb5adb323c4314af31d3a90edbd3b5,"[763.888, 1456.71, 0.0]","[780.863, 1459.335, 0.547]",17.186,146.8,21.34,0,0,0,0,20.38
95,scene-0049,1532402188796803,1532402189130661,a049fbdbe60245e08280b71c3f4c1694,fbf98c2a94764d499917c0bbecade9ce,"[766.9, 1456.786, 0.0]","[780.926, 1459.365, 0.647]",14.275,188.1,20.38,0,0,39,0,19.86
97,scene-0049,1532402189297228,1532402189630329,a049fbdbe60245e08280b71c3f4c1694,15129e4114034b95b0830524eb5aef3e,"[769.622, 1457.363, 0.0]","[780.863, 1459.428, 0.797]",11.457,210.5,19.86,39,0,78,0,19.53
100,scene-0049,1532402189798226,1532402190130537,a049fbdbe60245e08280b71c3f4c1694,4d3cc366699b4f7e8e9872c3a29c469d,"[772.052, 1458.512, 0.0]","[780.736, 1459.458, 0.897]",8.781,223.4,19.53,78,0,215,0,19.81
106,scene-0049,1532402190799067,1532402191131038,81d1805b760c4056967002df0f0f30b1,db19bc7cf16a41048ef50931730dcb64,"[775.583, 1462.357, 0.0]","[791.558, 1500.106, 1.694]",41.025,182.3,21.01,259,0,353,0,22.66
121,scene-0049,1532402192799126,1532402193130025,fcbe313718b24fd493f68c08e43e9897,00301ae67606459b8c921a993a616490,"[776.878, 1475.348, 0.0]","[779.371, 1524.391, 1.921]",49.144,4.7,30.57,303,0,254,0,32.22
124,scene-0049,1532402193298453,1532402193630554,fcbe313718b24fd493f68c08e43e9897,f09198ad0e8f4266921c9bdcb94f257e,"[776.702, 1479.688, 0.0]","[779.372, 1524.359, 1.871]",44.79,3.4,32.22,254,0,192,0,33.49
127,scene-0049,1532402193797793,1532402194129927,fcbe313718b24fd493f68c08e43e9897,08449713ba3b4e109438a631c373c158,"[776.484, 1484.201, 0.0]","[779.372, 1524.359, 1.821]",40.302,-0.2,33.49,192,0,259,0,34.39
31,scene-0050,1532402286698160,1532402287130086,24229a5cf1c94e598cdb6829189a2f2f,88b9c9e82ec341678a9d24385b9acd48,"[821.896, 1676.277, 0.0]","[788.314, 1707.171, 1.776]",45.665,1.3,35.55,0,0,0,0,34.63
35,scene-0050,1532402287197731,1532402287630198,24229a5cf1c94e598cdb6829189a2f2f,5aa2a0cea32449e8991e4e0acb484e0a,"[817.864, 1679.315, 0.0]","[788.302, 1707.193, 1.763]",40.672,1.2,34.63,0,0,0,0,33.36
39,scene-0050,1532402287698165,1532402288130108,24229a5cf1c94e598cdb6829189a2f2f,f20f80a0502940378b8d95e3b82cf582,"[813.914, 1682.284, 0.0]","[788.29, 1707.216, 1.75]",35.795,1.4,33.36,0,0,0,0,31.7
44,scene-0050,1532402288197489,1532402288629546,24229a5cf1c94e598cdb6829189a2f2f,86bb0a14773a412c95156a6c9791f0df,"[810.082, 1685.129, 0.0]","[788.29, 1707.216, 1.576]",31.068,1.9,31.7,0,0,0,0,30.0
48,scene-0050,1532402288697396,1532402289130350,24229a5cf1c94e598cdb6829189a2f2f,613c4d6aa3cf40568f9698f692225fe7,"[806.43, 1687.832, 0.0]","[788.29, 1707.216, 1.426]",26.586,1.6,30.0,0,0,0,0,27.84
52,scene-0050,1532402289197230,1532402289629846,7114336c2b3a427cadb7cb22a167f7d3,3f35af988d52419aba1460355bb0d1f1,"[802.968, 1690.385, 0.0]","[779.495, 1713.048, 1.331]",32.656,10.5,27.84,0,0,0,0,25.57
63,scene-0050,1532402290697460,1532402291129778,b5a6a03393084589a1b844b995a2607f,a420ad4b43d5471eb49215c9168cb8c2,"[793.773, 1696.54, 0.0]","[763.403, 1705.5, 0.788]",31.674,123.9,21.55,0,0,0,0,19.69
67,scene-0050,1532402291197301,1532402291630118,b5a6a03393084589a1b844b995a2607f,cefcf1a90d404a5e977245cc883f2362,"[790.979, 1697.762, 0.0]","[763.449, 1705.429, 0.781]",28.588,149.6,19.69,0,0,0,0,18.51
71,scene-0050,1532402291647952,1532402292129928,b5a6a03393084589a1b844b995a2607f,d3967de647c1474b913bc38cabef5b6c,"[788.513, 1698.443, 0.0]","[763.531, 1705.348, 0.731]",25.929,169.6,18.51,0,0,60,0,18.32
83,scene-0050,1532402295148201,1532402295629794,efe2eaa1e29d41ef8a445628883ed8c6,daae4747fe2044949cbd3067f3ceaa3e,"[773.819, 1689.341, 0.0]","[769.622, 1652.44, 0.717]",37.146,98.3,25.15,268,0,272,0,27.56
85,scene-0050,1532402295648632,1532402296129395,efe2eaa1e29d41ef8a445628883ed8c6,10fbd9d4e42c43358576a3b5beea8742,"[773.166, 1686.002, 0.0]","[769.757, 1652.494, 0.693]",33.688,48.2,27.56,272,0,294,0,30.05
87,scene-0050,1532402296149044,1532402296630072,efe2eaa1e29d41ef8a445628883ed8c6,432a78d9fad04365b06cab784cab2f3d,"[772.966, 1682.272, 0.0]","[769.811, 1652.523, 0.717]",29.925,8.9,30.05,294,0,325,0,32.77
89,scene-0050,1532402296649509,1532402297130133,efe2eaa1e29d41ef8a445628883ed8c6,b1a1cadd8fcf497d895c2b9e6080717d,"[773.068, 1678.162, 0.0]","[769.81, 1652.551, 0.717]",25.827,0.3,32.77,325,0,208,0,35.62
2,scene-0051,1532402306148245,1532402306629339,25b13272e286488d82dd68567cbd6953,c05c03cc58c547e8b8eee23482573c4a,"[775.883, 1571.038, 0.0]","[778.993, 1547.727, 0.828]",23.532,-0.5,41.1,40,0,42,0,41.11
10,scene-0051,1532402307197769,1532402307630228,25b13272e286488d82dd68567cbd6953,bfbb6cdf729a4deebe2267583f62834c,"[775.869, 1558.832, 0.0]","[778.963, 1547.623, 0.828]",11.657,0.8,41.17,0,0,0,0,40.99
15,scene-0051,1532402307697089,1532402308130531,25b13272e286488d82dd68567cbd6953,c36c9a93f2b6493387f61e58442ab0b9,"[775.845, 1552.963, 0.0]","[778.943, 1547.728, 0.778]",6.133,3.0,40.99,0,0,0,0,40.53
17,scene-0051,1532402308196970,1532402308629972,82f28f9ea05247cd806868f01c8c5dbb,dd69df4615284f2faf9617f623f0cf4c,"[775.82, 1547.194, 0.0]","[779.18, 1533.008, 0.79]",14.6,7.2,40.53,0,0,0,0,39.92
22,scene-0051,1532402308697396,1532402309129826,82f28f9ea05247cd806868f01c8c5dbb,8708b857af594e108818c279b2e1735a,"[775.807, 1541.463, 0.0]","[779.18, 1533.008, 0.74]",9.133,11.6,39.92,0,0,0,0,39.25
25,scene-0051,1532402309197278,1532402309630016,38b348a8eb4e4264973e6cab0b2b0e0e,ca7ab0eb5d694dd4bacfd887132bc9cf,"[775.885, 1535.753, 0.0]","[779.684, 1524.742, 0.953]",11.687,13.0,39.25,0,0,0,0,38.57
26,scene-0051,1532402309697154,1532402310130471,38b348a8eb4e4264973e6cab0b2b0e0e,1465ae38836f4903be96acc40a278f22,"[776.079, 1530.11, 0.0]","[779.689, 1524.617, 0.901]",6.635,12.7,38.57,0,0,6,0,38.12
2,scene-0052,1532402326147237,1532402326630409,01514345baec4e7abd897407e4b11df5,3b600a7a4c354de5a0e3783be0e564d2,"[782.241, 1433.287, 0.0]","[782.349, 1400.704, 0.932]",32.596,-2.5,16.72,0,0,84,0,16.2
4,scene-0052,1532402326647652,1532402327130740,6acb252373f9401da392c6e6a8aa8160,68eff46e51434907ba6e949c07d44233,"[782.334, 1430.905, 0.0]","[778.241, 1404.723, 0.851]",26.514,-2.6,16.2,84,0,19,0,16.44
7,scene-0052,1532402327147526,1532402327630332,01514345baec4e7abd897407e4b11df5,782ab8eb3d034c8b9931c9a6bf7908dc,"[782.411, 1428.647, 0.0]","[781.987, 1404.424, 0.931]",24.245,-2.6,16.44,19,0,189,0,16.77
10,scene-0052,1532402327647403,1532402328130894,01514345baec4e7abd897407e4b11df5,123b34e2c22f4da693fdc3573d629b46,"[782.48, 1426.43, 0.0]","[781.625, 1406.581, 0.921]",19.888,-2.6,16.77,189,0,342,0,18.22
15,scene-0052,1532402328147833,1532402328631157,01514345baec4e7abd897407e4b11df5,1aa062ea64974450b1544c70283707f9,"[782.52, 1424.151, 0.0]","[781.132, 1408.713, 0.897]",15.527,-3.0,18.22,342,0,391,0,21.11
18,scene-0052,1532402328647744,1532402329130648,01514345baec4e7abd897407e4b11df5,45755de1e203475e826474e11d2c1b96,"[782.579, 1421.731, 0.0]","[780.542, 1410.783, 0.846]",11.168,-6.9,21.11,391,0,400,0,24.44
25,scene-0052,1532402329197909,1532402329630292,01514345baec4e7abd897407e4b11df5,3ae2ea3bd09748a7b4de177e8de1b271,"[782.652, 1418.673, 0.0]","[779.953, 1412.854, 0.796]",6.464,-5.6,24.44,400,0,334,0,27.92
28,scene-0052,1532402329697788,1532402330130670,6acb252373f9401da392c6e6a8aa8160,6621b69b8cbc4c13a3906fad669fc25f,"[782.689, 1415.379, 0.0]","[778.205, 1404.971, 0.842]",11.364,-2.3,27.92,334,0,262,0,30.44
38,scene-0052,1532402332048418,1532402332630607,ca6b181dfe294569909e1b273434d857,29eae01239cc4fa7a91735d2827ceefa,"[782.826, 1394.833, 0.0]","[777.101, 1356.096, 0.912]",39.168,-24.9,34.96,179,0,166,0,35.75
43,scene-0052,1532402332448207,1532402333130374,ca6b181dfe294569909e1b273434d857,e84f03be88be47c9bb2dbb7c5ec00fb2,"[782.695, 1390.947, 0.0]","[777.101, 1356.096, 0.912]",35.309,-30.8,35.75,166,0,60,0,36.41
46,scene-0052,1532402333048170,1532402333630254,ca6b181dfe294569909e1b273434d857,f3a5071433024fd5b30847a9d6a79c4d,"[782.208, 1385.094, 0.0]","[777.101, 1356.096, 0.912]",29.459,-30.7,36.41,60,0,74,0,36.42
48,scene-0052,1532402333548057,1532402334130890,ca6b181dfe294569909e1b273434d857,eadc72414cf14142a22ba5ad4f341886,"[781.433, 1380.043, 0.0]","[777.101, 1356.096, 0.912]",24.352,-31.1,36.42,74,0,91,0,36.57
53,scene-0052,1532402334047373,1532402334630279,ca6b181dfe294569909e1b273434d857,3361ad9833494e809c89cefe041697f3,"[780.272, 1375.019, 0.0]","[777.111, 1356.119, 0.912]",19.184,-22.3,36.57,91,0,78,0,36.87
55,scene-0052,1532402334547796,1532402335130322,ca6b181dfe294569909e1b273434d857,3f1972ea086243ec868593bbf7db540d,"[778.854, 1370.14, 0.0]","[777.122, 1356.142, 0.912]",14.134,-18.3,36.87,78,0,0,0,37.03
59,scene-0052,1532402335047137,1532402335630604,ca6b181dfe294569909e1b273434d857,90c92cfd8fbf45dc81e23185f4e1499d,"[777.174, 1365.316, 0.0]","[777.132, 1356.165, 0.912]",9.197,-21.2,37.03,0,0,0,0,36.63
78,scene-0052,1532402337047723,1532402337130684,3a5ce1bbfb8f40678ab43e6911b7d155,ede7ddb4ff6640cb9c20ec5fd3f869bc,"[768.423, 1347.067, 0.0]","[758.732, 1340.888, 1.294]",11.566,-31.2,34.01,0,2,0,0,31.95
