scene,timestamp,inst_token,ann_token,distance,throttle,ego_speed,brake,future_throttle,future_brake
scene-0058,1532402824547955,8323d3eebc504ee99edd55f4b6f2e213,b3c96f1437904634a68f5d8a8446680e,56.29,0,47.18,0,0,0
scene-0058,1532402824547955,5adea9c94b964fe085851ec957b0c2fd,af340ec0c57743ab8aafddd252a21b04,64.516,0,45.5,0,0,0
scene-0058,1532402824547955,75c0567b2c4e4af899f151aec639125c,fb4a846e234c4b43b2f3eac37d25463c,9.198,0,40.16,0,4,0
scene-0058,1532402824547955,32dfd5d9c8e346e78d20e96f8eccb71f,de3be9a718a7450098deffd30bc739da,45.979,123,48.9,0,11,0
scene-0058,1532402824547955,dbd2ecf380e441c1b3ef256f0118edee,70b73ca2e1104e099410eceb7eebfa9e,37.883,0,47.18,0,0,0
scene-0058,1532402824547955,648502c5aec244eeb801f677fce6a6c1,8884de5a724649468ba01ff0750899fc,14.863,0,41.94,0,0,0
scene-0058,1532402824547955,e48caecdfbdd4b5788251194b4583e6f,8254953e02514de781fb3989a22af51f,52.057,0,43.71,0,0,0
scene-0058,1532402824547955,de594ab2a6fd4548b55833f278ff2ed7,ff7a7a97cd7a46b4b9191eb6285cbeba,8.416,0,35.68,0,0,0
scene-0058,1532402824547955,4401d3657cca43fea397272823b5223a,a46fc7489e3e48879ef325f9ee6d3f84,50.081,115,37.26,0,60,0
scene-0058,1532402824547955,be1609afd22b49858a8c7fe602d7f9ab,b5b89fe8cbb64f5d9159645c6280881f,60.59,123,48.9,0,11,0
scene-0058,1532402825047287,dbd2ecf380e441c1b3ef256f0118edee,c263b0fdffd24f4abc2574fb1fb53d6c,31.96,0,45.5,0,0,0
scene-0058,1532402825047287,52a6129cca144961be44b67529d7c814,3c3768bd8c2344698db121d87a0ef97a,55.68,254,48.32,0,123,0
scene-0058,1532402825047287,8323d3eebc504ee99edd55f4b6f2e213,9cf8a471d3dc4e67906195d8c5a9e977,53.006,0,45.5,0,0,0
scene-0058,1532402825047287,d3bd2cbfb9ae43a49b26aedb53a241be,5785e66928c8451abb6e2737beb022d6,68.064,254,48.32,0,123,0
scene-0058,1532402825047287,af47e6b64fa9485a9c0610e5cfb8e0fb,13613690aed8429c810ba273cff6ceae,50.877,254,48.32,0,123,0
scene-0058,1532402825047287,be1609afd22b49858a8c7fe602d7f9ab,809a6f6cf4894b36b06d276a15e1d289,57.318,11,48.41,0,0,0
scene-0058,1532402825047287,32dfd5d9c8e346e78d20e96f8eccb71f,52c3e4f67b5e4305bfab03675e8a5cf3,42.562,11,48.41,0,0,0
scene-0058,1532402825047287,4401d3657cca43fea397272823b5223a,ccbaaa25203a49469e4d5c72c7d939d3,46.665,60,36.67,0,0,0
scene-0058,1532402825047287,5adea9c94b964fe085851ec957b0c2fd,96b7b1549e2d45c2bc14bc18680a9794,61.42,0,43.71,0,0,0
scene-0058,1532402825047287,e48caecdfbdd4b5788251194b4583e6f,8ff3477199554d4ba29a79eeaaceb213,48.997,0,41.94,0,0,0
scene-0058,1532402825047287,648502c5aec244eeb801f677fce6a6c1,abe1423e31774740a0e6d5d34c47d71c,11.773,0,40.16,0,4,0
scene-0058,1532402825447094,4401d3657cca43fea397272823b5223a,be605bf74c924c7798df57ad12abb0e9,44.036,0,35.68,0,0,0
scene-0058,1532402825447094,af47e6b64fa9485a9c0610e5cfb8e0fb,e3ce61be4b9f4833975d22ac63f5a966,48.406,123,48.9,0,11,0
scene-0058,1532402825447094,5adea9c94b964fe085851ec957b0c2fd,3effdb31a88a49c68c2bf32d3a296fa0,58.989,0,41.94,0,0,0
scene-0058,1532402825447094,8323d3eebc504ee99edd55f4b6f2e213,3ab321ab7557403fb65b5f9b003f16a5,50.436,0,43.71,0,0,0
scene-0058,1532402825447094,52a6129cca144961be44b67529d7c814,fbbb0fd06c5c4775ac9baf7820d4cf8d,53.336,123,48.9,0,11,0
scene-0058,1532402825447094,32dfd5d9c8e346e78d20e96f8eccb71f,c005593c522546f8922895cef20fcf44,39.906,0,47.18,0,0,0
scene-0058,1532402825447094,d3bd2cbfb9ae43a49b26aedb53a241be,62e405e099854dd79f6ae28866cce547,65.464,123,48.9,0,11,0
scene-0058,1532402825447094,e48caecdfbdd4b5788251194b4583e6f,b7a61559314943199bc4e1efda1f5428,46.634,0,40.16,0,4,0
scene-0058,1532402825447094,be1609afd22b49858a8c7fe602d7f9ab,a9499484b3c44750a8352c6229ad1a73,54.772,0,47.18,0,0,0
scene-0058,1532402825447094,648502c5aec244eeb801f677fce6a6c1,2cd3916915c74465b164e4a989199b26,9.406,4,38.39,0,115,0
scene-0058,1532402826046475,52a6129cca144961be44b67529d7c814,d5ac7afb9a3946f4b4b194520d5edc23,49.912,11,48.41,0,0,0
scene-0058,1532402826046475,32dfd5d9c8e346e78d20e96f8eccb71f,b3aa720e9ba749e5b4bd4d44151966e4,36.135,0,45.5,0,0,0
scene-0058,1532402826046475,4401d3657cca43fea397272823b5223a,a33910663cff4f19b0cc074f4000ee73,40.303,0,34.38,0,0,0
scene-0058,1532402826046475,be1609afd22b49858a8c7fe602d7f9ab,5ae20794c5a8426da0f9d54c682e1c30,51.102,0,45.5,0,0,0
scene-0058,1532402826046475,af47e6b64fa9485a9c0610e5cfb8e0fb,bcbc7a2ff7214413961e38b5ce485835,44.771,11,48.41,0,0,0
scene-0058,1532402826046475,d3bd2cbfb9ae43a49b26aedb53a241be,cf426689935d46c78dcbe88e35de0f5a,61.743,11,48.41,0,0,0
scene-0058,1532402826046475,fb22fd8072ec445abc9d743fc6a2ac22,e15c85e032bb4512a3f28fc044641f3c,53.3,254,48.32,0,123,0
scene-0058,1532402826046475,5adea9c94b964fe085851ec957b0c2fd,9f8e45ab99984a048c5d03fff67b46d5,55.454,0,40.16,0,4,0
scene-0058,1532402826046475,e48caecdfbdd4b5788251194b4583e6f,61702f7fb71e44d6b2e0f4f8a0c348f1,43.019,4,38.39,0,115,0
scene-0058,1532402826046475,8323d3eebc504ee99edd55f4b6f2e213,58a19d188f2d4b3491ea8be9982a412f,46.725,0,41.94,0,0,0
scene-0058,1532402826546362,5adea9c94b964fe085851ec957b0c2fd,e78b35d260e443819fc117267e3bdc0c,52.536,4,38.39,0,115,0
scene-0058,1532402826546362,32dfd5d9c8e346e78d20e96f8eccb71f,eaccd5c30dbe43239061f077cd5dd907,33.161,0,43.71,0,0,0
scene-0058,1532402826546362,8323d3eebc504ee99edd55f4b6f2e213,0d8c7ee252c544139958b29fba8c56a8,43.723,0,40.16,0,4,0
scene-0058,1532402826546362,4401d3657cca43fea397272823b5223a,e6857357346a496b8b67b36153fa91ee,37.428,0,32.85,0,0,0
scene-0058,1532402826546362,d3bd2cbfb9ae43a49b26aedb53a241be,4c8dc17827ca47299375569d7208d2db,58.829,0,47.18,0,0,0
scene-0058,1532402826546362,52a6129cca144961be44b67529d7c814,d8099f9284534092871f33635d2acb98,47.059,0,47.18,0,0,0
scene-0058,1532402826546362,be1609afd22b49858a8c7fe602d7f9ab,19158ef22a4e4b0da6e73b7a36f74f78,48.162,0,43.71,0,0,0
scene-0058,1532402826546362,21cac626b8404de5ba67d62f93624b58,03df0ceded704c2584cf4a4ac7efbef5,50.537,254,48.32,0,123,0
scene-0058,1532402826546362,e48caecdfbdd4b5788251194b4583e6f,61e579591bf34895813d47e20ee36119,40.069,115,37.26,0,60,0
scene-0058,1532402826546362,64409ca1d0c546119666250df78dde5b,74a44b678d9949f48a5f491de410ad25,51.504,0,41.94,0,0,0
scene-0058,1532402826546362,fb22fd8072ec445abc9d743fc6a2ac22,56a3b984f48345748089800cc51b55d0,50.353,123,48.9,0,11,0
scene-0058,1532402826546362,af47e6b64fa9485a9c0610e5cfb8e0fb,b3a61f8e64d744fabb952e8510880d0f,41.52,0,47.18,0,0,0
scene-0058,1532402827046230,21cac626b8404de5ba67d62f93624b58,9a5071880785470b825f4140caabc7e3,47.704,123,48.9,0,11,0
scene-0058,1532402827046230,89aca65e35fd4a79a7c7e2432f7378c1,27048f13e8ce448184e68bfbb226b159,43.438,254,48.32,0,123,0
scene-0058,1532402827046230,fb22fd8072ec445abc9d743fc6a2ac22,037ee25e291843fda10d5d77b72da066,47.407,11,48.41,0,0,0
scene-0058,1532402827046230,52a6129cca144961be44b67529d7c814,4bbaa33aabfd433dad15af056740a68d,44.087,0,45.5,0,0,0
scene-0058,1532402827046230,5adea9c94b964fe085851ec957b0c2fd,2a0a9d7ee5b44a65ac8304c8ea953c8a,49.638,115,37.26,0,60,0
scene-0058,1532402827046230,8323d3eebc504ee99edd55f4b6f2e213,e5547ef153f44482b15ab2a100201e24,40.821,4,38.39,0,115,0
scene-0058,1532402827046230,32dfd5d9c8e346e78d20e96f8eccb71f,725c04d568c94713a6d7b446a6b3e688,30.389,0,41.94,0,0,0
scene-0058,1532402827046230,af47e6b64fa9485a9c0610e5cfb8e0fb,dfccf0f7e2a548129d1f34fbcc88c591,38.359,0,45.5,0,0,0
scene-0058,1532402827046230,4401d3657cca43fea397272823b5223a,4cf2ae9f40484065a6c1a25220a14ffd,34.83,0,31.3,0,0,0
scene-0058,1532402827046230,be1609afd22b49858a8c7fe602d7f9ab,0ed5fa8e1c7d4dc898568e1432d34c0c,45.348,0,41.94,0,0,0
scene-0058,1532402827046230,e48caecdfbdd4b5788251194b4583e6f,0f0c659b1ab4479e99085bfb7e9c1467,37.174,60,36.67,0,0,0
scene-0058,1532402827046230,64409ca1d0c546119666250df78dde5b,67dc6a48eb3141a19c1d08d66eac9bd7,48.699,0,40.16,0,4,0
scene-0058,1532402827547222,89aca65e35fd4a79a7c7e2432f7378c1,6093164e2a0141f983c10f58d7a21c39,40.699,123,48.9,0,11,0
scene-0058,1532402827547222,8323d3eebc504ee99edd55f4b6f2e213,18427750990b4f809536e7c39609997b,38.105,115,37.26,0,60,0
scene-0058,1532402827547222,e48caecdfbdd4b5788251194b4583e6f,5cb7dc43b4754a088ef62954b0c23685,34.211,0,35.68,0,0,0
scene-0058,1532402827547222,fb22fd8072ec445abc9d743fc6a2ac22,e7ba40a43d5c49e38318ce008e509565,44.415,0,47.18,0,0,0
scene-0058,1532402827547222,64409ca1d0c546119666250df78dde5b,cc83a46f13ea4f088e052c2737462ae1,45.625,4,38.39,0,115,0
scene-0058,1532402827547222,af47e6b64fa9485a9c0610e5cfb8e0fb,04420c3ce9df4252ad661c367d2c172d,35.296,0,43.71,0,0,0
scene-0058,1532402827547222,52a6129cca144961be44b67529d7c814,01c67aa437424d76ba7dc13966107d59,41.016,0,43.71,0,0,0
scene-0058,1532402827547222,5adea9c94b964fe085851ec957b0c2fd,534e27d8f613430c9e5216f018d97034,46.715,60,36.67,0,0,0
scene-0058,1532402828048784,52a6129cca144961be44b67529d7c814,144807da538c43019de9194aa74167ac,37.892,0,41.94,0,0,0
scene-0058,1532402828048784,64409ca1d0c546119666250df78dde5b,4e21d4001d4c4577a825a65cf7702f50,42.406,115,37.26,0,60,0
scene-0058,1532402828048784,f1ae6d223b7046199895fafd07f6a58f,968038cf8665497b866d7f448b3b3393,50.359,254,48.32,0,123,0
scene-0058,1532402828048784,b1b5a6c2f00b4d8983c1010420d78bf3,35b692393b4948b2b953370eaf86875b,44.184,254,48.32,0,123,0
scene-0058,1532402828649817,64409ca1d0c546119666250df78dde5b,17889d021bcb4a82befc13d12d5ff7b8,38.074,60,36.67,0,0,0
scene-0058,1532402828649817,b1b5a6c2f00b4d8983c1010420d78bf3,04b1d77fee8c40cdb1c2fcd0d7c0d3c3,39.882,123,48.9,0,11,0
scene-0058,1532402829149731,64409ca1d0c546119666250df78dde5b,a178250af7e14b07a80980edbf7a1f3d,34.045,0,35.68,0,0,0
scene-0058,1532402829149731,b1b5a6c2f00b4d8983c1010420d78bf3,1adf3afe96824ffea721a9b38d38c6b7,35.906,11,48.41,0,0,0
scene-0058,1532402829649014,64409ca1d0c546119666250df78dde5b,44f7cfd92ff64d5185dfc8124d1f9fd9,29.607,0,34.38,0,0,0
scene-0058,1532402829649014,b1b5a6c2f00b4d8983c1010420d78bf3,2f39f67f91904139af61bf286439c594,31.552,0,47.18,0,0,0
scene-0058,1532402830697982,094cd66b132149079e5d3978852a344b,778ed1d51f094b0c881eb6974771a9e6,100.107,254,48.32,0,123,0
scene-0058,1532402831197311,094cd66b132149079e5d3978852a344b,a78305b27603488cbd5dde8bcd2850fc,93.349,123,48.9,0,11,0
scene-0058,1532402831696625,094cd66b132149079e5d3978852a344b,f0f8b1eb8d9549ee90d6a7e546ee7540,87.004,11,48.41,0,0,0
scene-0058,1532402832196503,094cd66b132149079e5d3978852a344b,eeb083f8ff7f4712b0b0cdfe35b0facc,79.684,0,47.18,0,0,0
scene-0058,1532402832696379,094cd66b132149079e5d3978852a344b,5a4d9c7be235470393fd9573daf3332a,72.754,0,45.5,0,0,0
scene-0058,1532402833196258,094cd66b132149079e5d3978852a344b,54e95c6a793b408a8a3e9d04ea1c9352,65.113,0,43.71,0,0,0
scene-0058,1532402833696680,094cd66b132149079e5d3978852a344b,dce7b04c956b4b3a8a664b825cd01afd,58.899,0,41.94,0,0,0
scene-0058,1532402833696680,f8b5b104284846b78e29a305789ddaea,61ef1776d36944b291d757c0f8c10190,50.968,254,48.32,0,123,0
scene-0058,1532402834197663,094cd66b132149079e5d3978852a344b,07463e1cfa544775b05fa238f75afc7d,54.154,0,40.16,0,0,0
scene-0058,1532402834197663,f8b5b104284846b78e29a305789ddaea,8e103c8c60274c6eb924adf79c40a7d9,44.084,123,48.9,0,123,0
scene-0059,1532402855548583,9c877dd77d154b5b99e57107f7d8f1cd,8787a03d194b490685f9af16deae27f6,50.522,0,0.0,2,0,1
scene-0059,1532402855548583,623056a0f8874fa689973334e4fb3cbc,9293ecbc022a4a35b084f7786444a8f7,32.499,0,0.0,2,0,1
scene-0059,1532402855548583,ebdd4174b26445d9b5fc8128154c3ee4,132f89ffabb84fa18e27bb25f2f0f2f3,48.686,0,0.0,2,0,1
scene-0059,1532402855548583,7585bef0bb2943a18498907fe118c457,4120e7b9648343878732bdc35612010c,28.143,0,0.0,2,0,1
scene-0059,1532402855548583,9e2713a891e94d318f13fc10d2435050,938656110eed48be83f06d96d65db2e3,10.384,0,0.0,2,0,1
scene-0059,1532402855948357,7585bef0bb2943a18498907fe118c457,11e99d32c59043bfb18edaf334e1d017,28.143,0,0.0,1,0,1
scene-0059,1532402855948357,ebdd4174b26445d9b5fc8128154c3ee4,d248094c913e4a218a5bbfc8795e1e57,48.682,0,0.0,1,0,1
scene-0059,1532402855948357,9e2713a891e94d318f13fc10d2435050,34e03af768624021944c1e37fc69e79f,10.39,0,0.0,1,0,1
scene-0059,1532402855948357,623056a0f8874fa689973334e4fb3cbc,d042e8d01d884a1bb5a8ba7eaf492de3,31.9,0,0.0,1,0,1
scene-0059,1532402855948357,9c877dd77d154b5b99e57107f7d8f1cd,e8b46a58cb33438596f955be41f1d18a,50.514,0,0.0,1,0,1
scene-0059,1532402856398481,9c877dd77d154b5b99e57107f7d8f1cd,0119506513e946f98305140b323946ee,50.505,0,0.0,1,0,1
scene-0059,1532402856398481,623056a0f8874fa689973334e4fb3cbc,44c3227f87f7403fbd564c679782f42f,31.373,0,0.0,1,0,1
scene-0059,1532402856398481,ebdd4174b26445d9b5fc8128154c3ee4,41072db1cd994fcdb7d8b56d3952e921,48.635,0,0.0,1,0,1
scene-0059,1532402856398481,9e2713a891e94d318f13fc10d2435050,96d694b7740443108b5f0c2b006b0cc9,10.395,0,0.0,1,0,1
scene-0059,1532402856398481,7585bef0bb2943a18498907fe118c457,e5ddfd19e4d24e7280f167052190049a,28.143,0,0.0,1,0,1
scene-0059,1532402856898357,623056a0f8874fa689973334e4fb3cbc,c1c74e699269486382f6bd21dcaa2e6d,30.853,0,0.0,1,0,1
scene-0059,1532402856898357,7585bef0bb2943a18498907fe118c457,9a8f2cfea7a54f3b9e854e0bafc4ed2a,28.143,0,0.0,1,0,1
scene-0059,1532402856898357,9c877dd77d154b5b99e57107f7d8f1cd,9fcae5be3616404c9a72906870fa49e6,50.497,0,0.0,1,0,1
scene-0059,1532402856898357,ebdd4174b26445d9b5fc8128154c3ee4,543dbe48c7a34b0288fcc5f02b79ea1d,48.689,0,0.0,1,0,1
scene-0059,1532402856898357,9e2713a891e94d318f13fc10d2435050,8f92623192d442e3a47e2813c907a462,10.401,0,0.0,1,0,1
scene-0059,1532402857448597,623056a0f8874fa689973334e4fb3cbc,3d40c9f4f13e486b81e8667db6bc95fe,30.211,0,0.0,1,0,1
scene-0059,1532402857448597,ebdd4174b26445d9b5fc8128154c3ee4,ca0c104430b74e87a0a2f9ed41864a32,48.756,0,0.0,1,0,1
scene-0059,1532402857448597,9c877dd77d154b5b99e57107f7d8f1cd,b17540a598fb4850b7a7e12cdb5c656d,50.489,0,0.0,1,0,1
scene-0059,1532402857448597,7585bef0bb2943a18498907fe118c457,80a69c09e37a41089383d0c3e49dd811,28.143,0,0.0,1,0,1
scene-0059,1532402857448597,9e2713a891e94d318f13fc10d2435050,baa304823f6443648523010919919b09,10.407,0,0.0,1,0,1
scene-0059,1532402857948417,ebdd4174b26445d9b5fc8128154c3ee4,4e86d9b3aaaa426b99dc4e21cb421b6d,48.889,0,0.0,1,0,1
scene-0059,1532402857948417,623056a0f8874fa689973334e4fb3cbc,17e09dabd2ba4271b65c51b1fd131898,29.542,0,0.0,1,0,1
scene-0059,1532402857948417,9e2713a891e94d318f13fc10d2435050,b7bee5c9933846f7acbb8550f1ab79a0,10.412,0,0.0,1,0,1
scene-0059,1532402857948417,9c877dd77d154b5b99e57107f7d8f1cd,eb4e7570c9a04e789bb7c0c4d7864210,50.482,0,0.0,1,0,1
scene-0059,1532402857948417,7585bef0bb2943a18498907fe118c457,bc63b435fdf64c1aaabfcb2f3302689e,28.143,0,0.0,1,0,1
scene-0059,1532402858397977,9c877dd77d154b5b99e57107f7d8f1cd,1de921a88f5e423a86f84a468ae0dc36,50.492,0,0.0,1,0,1
scene-0059,1532402858397977,623056a0f8874fa689973334e4fb3cbc,0ca3b10839d84ee182aee5c19a3e6889,28.865,0,0.0,1,0,1
scene-0059,1532402858397977,ebdd4174b26445d9b5fc8128154c3ee4,31e60e94c9b04b96acc710fe0ef143c3,49.048,0,0.0,1,0,1
scene-0059,1532402858397977,9e2713a891e94d318f13fc10d2435050,1c244c8e2a0c4762a4f61125ea5c8365,10.412,0,0.0,1,0,1
scene-0059,1532402858397977,7585bef0bb2943a18498907fe118c457,8ed46ec879ad4b62b5ec7bc5dc5da928,28.143,0,0.0,1,0,1
scene-0059,1532402858897315,ebdd4174b26445d9b5fc8128154c3ee4,ede8df8304f94e4fb872c383be3bbc90,49.231,0,0.0,1,0,1
scene-0059,1532402858897315,9e2713a891e94d318f13fc10d2435050,4be78d79dc124115a5972113cd69f425,10.412,0,0.0,1,0,1
scene-0059,1532402858897315,9c877dd77d154b5b99e57107f7d8f1cd,4eda50764f28467c9bcdabe1ad59d524,50.504,0,0.0,1,0,1
scene-0059,1532402858897315,623056a0f8874fa689973334e4fb3cbc,129dce32975d4e01a3173525151e3740,28.103,0,0.0,1,0,1
scene-0059,1532402858897315,7585bef0bb2943a18498907fe118c457,c2322588425d4d19a7d21dcdfa72c296,28.143,0,0.0,1,0,1
scene-0059,1532402859397170,7585bef0bb2943a18498907fe118c457,fef55e3f50b64fc7b7616f9a2e660e27,28.143,0,0.0,1,0,1
scene-0059,1532402859397170,623056a0f8874fa689973334e4fb3cbc,a187738acc714b2c8db231904ad29a0a,27.441,0,0.0,1,0,1
scene-0059,1532402859397170,9e2713a891e94d318f13fc10d2435050,85a34d4c536f421eadf62f68dc162145,10.412,0,0.0,1,0,1
scene-0059,1532402859397170,9c877dd77d154b5b99e57107f7d8f1cd,545b2816c2284793a30a2c0be2721346,50.468,0,0.0,1,0,1
scene-0059,1532402859397170,ebdd4174b26445d9b5fc8128154c3ee4,8b29a04e687b4e1da4d25623e0d928ec,49.803,0,0.0,1,0,1
scene-0059,1532402859897599,ebdd4174b26445d9b5fc8128154c3ee4,0f0de6541223456b92ccb685d2420ac4,50.508,0,0.0,1,0,1
scene-0059,1532402859897599,7585bef0bb2943a18498907fe118c457,3b23eb880af24feaa158edde61b231f0,28.143,0,0.0,1,0,1
scene-0059,1532402859897599,9e2713a891e94d318f13fc10d2435050,49748065bd414c7f8f8b180b9701e8b1,10.412,0,0.0,1,0,1
scene-0059,1532402859897599,623056a0f8874fa689973334e4fb3cbc,19dfaf4a743d40a1b74cde9cb5c17dff,26.415,0,0.0,1,0,1
scene-0059,1532402859897599,9c877dd77d154b5b99e57107f7d8f1cd,292cb4d1ce0f4bc99e26d3709d7a6ce1,50.433,0,0.0,1,0,1
scene-0059,1532402860448346,623056a0f8874fa689973334e4fb3cbc,95da49dfba7c433b82faf0908da64431,25.429,0,0.0,1,0,1
scene-0059,1532402860448346,9e2713a891e94d318f13fc10d2435050,2eac91bd281b4957a8b7c12e5fd001e5,10.412,0,0.0,1,0,1
scene-0059,1532402860448346,7585bef0bb2943a18498907fe118c457,0c0d841857684296a27288b1c53b26cb,28.143,0,0.0,1,0,1
scene-0059,1532402860448346,9c877dd77d154b5b99e57107f7d8f1cd,25169953db924eae858e8e28a7e05d37,50.167,0,0.0,1,0,1
scene-0059,1532402860448346,ebdd4174b26445d9b5fc8128154c3ee4,8388306fcf5d4806a3caad21f04abdc6,51.343,0,0.0,1,0,1
scene-0059,1532402860898456,623056a0f8874fa689973334e4fb3cbc,595d00632a4543cb91ad6c5f90aa9249,24.467,0,0.0,1,0,1
scene-0059,1532402860898456,9c877dd77d154b5b99e57107f7d8f1cd,cd0636d54ba24aa697e05b03828ae959,50.084,0,0.0,1,0,1
scene-0059,1532402860898456,9e2713a891e94d318f13fc10d2435050,da20e6a149fc461bb6a4900dbafa5ec0,10.412,0,0.0,1,0,1
scene-0059,1532402860898456,ebdd4174b26445d9b5fc8128154c3ee4,8da386d6259144b3a471f629e56484fe,52.401,0,0.0,1,0,1
scene-0059,1532402860898456,7585bef0bb2943a18498907fe118c457,59993b543db54c2abec98501fef07a08,28.143,0,0.0,1,0,1
scene-0059,1532402861398349,9e2713a891e94d318f13fc10d2435050,c32b786cce4b44208f8f933ba868e521,10.412,0,0.0,1,0,1
scene-0059,1532402861398349,9c877dd77d154b5b99e57107f7d8f1cd,fcafb8f0ed8647d88f15d2c09feb0f45,50.03,0,0.0,1,0,1
scene-0059,1532402861398349,623056a0f8874fa689973334e4fb3cbc,8d697b6eeb3740d5a73798f534952d2c,23.317,0,0.0,1,0,1
scene-0059,1532402861398349,7585bef0bb2943a18498907fe118c457,0bf2dd636b4f449b89a80dfff0a57e65,28.143,0,0.0,1,0,1
scene-0059,1532402861398349,ebdd4174b26445d9b5fc8128154c3ee4,a50b27e877104ada8a714aacdb540dcc,53.566,0,0.0,1,0,1
scene-0059,1532402861798122,7585bef0bb2943a18498907fe118c457,c4781989228f476e9768bb494d04f2d3,28.143,0,0.0,1,0,1
scene-0059,1532402861798122,623056a0f8874fa689973334e4fb3cbc,2bdbc95b26e5467284e4aa0e16a0ca12,22.111,0,0.0,1,0,1
scene-0059,1532402861798122,9c877dd77d154b5b99e57107f7d8f1cd,1d90c64bedb24efd81be421e118d82ca,50.049,0,0.0,1,0,1
scene-0059,1532402861798122,9e2713a891e94d318f13fc10d2435050,140b91db398c49a1852cda560e29d24a,10.412,0,0.0,1,0,1
scene-0059,1532402861798122,ebdd4174b26445d9b5fc8128154c3ee4,b23fd5f2f4ad4b8ab66653ddfd65c5c7,54.898,0,0.0,1,0,1
scene-0059,1532402862297466,ebdd4174b26445d9b5fc8128154c3ee4,fed25a8342a04bfabbef4bc678d12e85,56.667,0,0.0,1,0,1
scene-0059,1532402862297466,9c877dd77d154b5b99e57107f7d8f1cd,a4fd66ee7b5a4c44a2350b7562168d4b,50.163,0,0.0,1,0,1
scene-0059,1532402862297466,623056a0f8874fa689973334e4fb3cbc,ac71fab36cfb4c6f972e38d6658b8a95,20.666,0,0.0,1,0,1
scene-0059,1532402862297466,7585bef0bb2943a18498907fe118c457,bbfd58478ae64308b1cf514e3417d57b,28.143,0,0.0,1,0,1
scene-0059,1532402862297466,9e2713a891e94d318f13fc10d2435050,5257348890524c1d8006d10d46d4443c,10.412,0,0.0,1,0,1
scene-0059,1532402862697244,ebdd4174b26445d9b5fc8128154c3ee4,da7647dff7fb4cd3b908e1ac2a522c99,58.576,0,0.0,1,0,1
scene-0059,1532402862697244,623056a0f8874fa689973334e4fb3cbc,5cb0dc5b533043c6aac5ad8d6c752a11,19.237,0,0.0,1,0,1
scene-0059,1532402862697244,9c877dd77d154b5b99e57107f7d8f1cd,2f7cd7326b9a494186a9c7f56c2fde4a,50.322,0,0.0,1,0,1
scene-0059,1532402862697244,7585bef0bb2943a18498907fe118c457,e2add22129aa470ba8d6fc18071d0b18,28.143,0,0.0,1,0,1
scene-0059,1532402862697244,9e2713a891e94d318f13fc10d2435050,79a6454e74ec4d42add5cd8ffcda3310,10.412,0,0.0,1,0,1
scene-0059,1532402863197666,9c877dd77d154b5b99e57107f7d8f1cd,e867e18bf410461ca933e4b34d26ef7f,50.542,0,0.0,1,0,1
scene-0059,1532402863197666,9e2713a891e94d318f13fc10d2435050,4934ebe27da241e897318740dd84b44e,10.412,0,0.0,1,0,1
scene-0059,1532402863197666,623056a0f8874fa689973334e4fb3cbc,6aff6c87aa9446a48decf879fad04de9,17.65,0,0.0,1,0,1
scene-0059,1532402863197666,ebdd4174b26445d9b5fc8128154c3ee4,4b479ea612f549158c062ded08169d04,61.047,0,0.0,1,0,1
scene-0059,1532402863197666,7585bef0bb2943a18498907fe118c457,95ab696b3d434c2b85854f9acecc3cda,28.143,0,0.0,1,0,1
scene-0059,1532402863648343,9e2713a891e94d318f13fc10d2435050,4aa7d1f2d0da4a15976877520691f9d0,10.412,0,0.0,1,0,1
scene-0059,1532402863648343,623056a0f8874fa689973334e4fb3cbc,28aef8a1241a43b4bc9a2efd8d82fd3f,16.132,0,0.0,1,0,1
scene-0059,1532402863648343,ebdd4174b26445d9b5fc8128154c3ee4,e5f658c32c5b4781be0226106830a022,63.679,0,0.0,1,0,1
scene-0059,1532402863648343,7585bef0bb2943a18498907fe118c457,4a72037bc5f7488c8e9b26d20bcbf66e,28.143,0,0.0,1,0,1
scene-0059,1532402863648343,9c877dd77d154b5b99e57107f7d8f1cd,fffc7057247e4728a09479b5191366d9,50.821,0,0.0,1,0,1
scene-0059,1532402864198528,9e2713a891e94d318f13fc10d2435050,5fec818fecf6442faef6741e3886431f,10.412,0,0.0,1,0,1
scene-0059,1532402864198528,623056a0f8874fa689973334e4fb3cbc,d757d80208054d46a346437536b292db,14.328,0,0.0,1,0,1
scene-0059,1532402864198528,9c877dd77d154b5b99e57107f7d8f1cd,3056e1d74a564a8a9a8683dde0664c51,51.503,0,0.0,1,0,1
scene-0059,1532402864198528,7585bef0bb2943a18498907fe118c457,9930207b1dbf4be1bd75927cf49cc90d,28.143,0,0.0,1,0,1
scene-0059,1532402864698424,623056a0f8874fa689973334e4fb3cbc,d8424d6c7bfe45ce89b9c19393fa423d,12.572,0,0.0,1,0,1
scene-0059,1532402864698424,9e2713a891e94d318f13fc10d2435050,d0420f339da142a68ad12e36bda8490b,10.412,0,0.0,1,0,1
scene-0059,1532402864698424,9c877dd77d154b5b99e57107f7d8f1cd,9fd7151556f04a2794591b99de896012,52.408,0,0.0,1,0,1
scene-0059,1532402864698424,7585bef0bb2943a18498907fe118c457,5ee66d69e76e4916a33c15dc3886fff5,28.143,0,0.0,1,0,1
scene-0059,1532402865198276,7585bef0bb2943a18498907fe118c457,4e23cb58e27047e6b9e1bed115d4f0d6,28.143,0,0.0,1,0,1
